amount,hour,tx_1h,is_international,is_night,Class
8.72,1,2,0,1,0
23.71,14,1,0,0,0
139.62,11,0,0,0,0
5.27,6,1,0,0,0
67.83,19,0,0,0,0
58.36,17,1,1,0,0
40.71,22,1,0,0,0
50.18,12,2,0,0,0
75.49,16,1,0,0,0
17.6,3,2,0,1,0
84.86,13,1,0,0,0
163.7,19,1,0,0,0
142.78,12,0,0,0,0
16.71,2,2,0,1,0
16.16,17,1,0,0,0
31.22,13,1,0,0,0
44.8,14,0,0,0,0
52.5,2,3,0,1,0
113.85,0,4,0,1,0
5.84,23,1,0,1,0
3.53,16,1,0,0,0
49.74,2,1,0,1,0
119.46,13,2,0,0,0
21.5,2,0,0,1,0
102.58,12,3,0,0,0
30.09,14,1,0,0,0
217.23,17,2,0,0,0
226.04,13,4,0,0,0
35.28,20,0,0,0,0
26.14,2,4,0,1,0
52.98,18,0,0,0,0
27.51,7,3,0,0,0
111.59,3,3,0,1,0
174.91,3,3,0,1,0
111.81,18,1,1,0,0
173.93,10,0,0,0,0
50.58,0,2,0,1,0
17.0,7,0,0,0,0
133.92,14,0,0,0,0
44.7,0,2,0,1,0
111.25,6,1,0,0,0
31.56,20,3,0,0,0
8.47,19,2,0,0,0
490.38,19,2,0,0,0
16.98,23,2,0,1,0
445.86,10,2,0,0,0
378.45,13,2,0,0,0
157.9,21,1,0,0,0
107.71,15,2,0,0,0
86.23,13,4,0,0,0
201.07,11,0,0,0,0
34.17,16,3,0,0,0
63.05,13,1,0,0,0
96.6,9,3,1,0,0
52.97,23,1,0,1,0
55.77,13,1,0,0,0
40.09,17,2,0,0,0
83.06,21,2,1,0,0
190.1,8,3,1,0,0
22.51,16,2,0,0,0
272.47,5,2,0,1,0
116.82,7,2,0,0,0
173.32,12,3,0,0,0
81.24,17,2,0,0,0
151.19,4,1,0,1,0
1.63,5,3,0,1,0
170.58,20,2,0,0,0
4.1,18,2,0,0,0
220.65,3,1,0,1,0
482.37,6,3,0,0,0
34.82,3,1,0,1,0
23.61,10,0,0,0,0
144.97,11,1,0,0,0
29.17,13,1,0,0,0
200.67,12,1,0,0,0
10.85,9,6,0,0,0
13.46,17,0,1,0,0
387.05,15,1,0,0,0
112.04,4,1,0,1,0
187.66,7,2,1,0,0
39.2,13,2,0,0,0
112.85,4,0,0,1,0
90.2,23,5,1,1,1
92.42,7,1,0,0,0
114.74,5,0,1,1,0
85.65,15,4,0,0,0
56.05,3,1,0,1,0
32.29,11,2,0,0,0
146.35,10,2,0,0,0
25.65,2,1,0,1,0
117.88,11,2,0,0,0
26.57,4,0,0,1,0
98.17,5,5,1,1,1
137.47,18,2,0,0,0
24.68,17,0,0,0,0
6.18,15,2,0,0,0
14.04,22,2,0,0,0
93.14,10,2,0,0,0
189.34,4,2,1,1,0
4.6,8,0,0,0,0
132.48,2,2,0,1,0
41.75,7,1,0,0,0
65.11,5,2,0,1,0
264.31,3,0,0,1,0
40.34,11,1,0,0,0
62.61,11,0,0,0,0
1.38,20,2,0,0,0
8.51,15,0,0,0,0
29.92,9,3,1,0,0
2.82,21,3,0,0,0
99.8,13,1,0,0,0
55.58,12,0,0,0,0
79.44,8,2,0,0,0
19.19,6,0,0,0,0
35.09,11,2,0,0,0
109.01,4,0,0,1,0
336.11,17,3,0,0,0
5.17,3,2,0,1,0
221.08,1,2,0,1,0
86.01,2,0,0,1,0
82.99,11,1,0,0,0
69.37,2,2,0,1,0
7.19,3,1,0,1,0
9.42,5,1,0,1,0
91.86,11,2,0,0,0
41.7,18,2,0,0,0
249.21,9,3,0,0,0
52.19,0,1,0,1,0
15.46,16,3,0,0,0
125.43,15,2,0,0,0
34.72,8,0,0,0,0
74.54,20,1,0,0,0
119.68,8,4,0,0,0
230.52,22,2,0,0,0
157.11,8,3,0,0,0
112.81,11,3,0,0,0
113.83,22,1,0,0,0
291.74,8,2,0,0,0
35.07,14,2,0,0,0
0.11,1,1,0,1,0
31.74,10,0,0,0,0
24.58,10,1,0,0,0
108.42,7,0,0,0,0
100.43,22,0,0,0,0
90.01,5,0,1,1,0
1.64,20,0,0,0,0
130.48,19,2,0,0,0
39.09,6,0,1,0,0
109.38,2,1,0,1,0
81.32,7,1,0,0,0
41.97,17,1,0,0,0
14.45,16,2,0,0,0
9.92,10,3,0,0,0
178.09,1,1,0,1,0
250.59,20,0,0,0,0
104.92,23,3,0,1,0
10.92,18,3,1,0,0
51.42,6,5,0,0,0
130.54,17,2,0,0,0
151.33,7,2,0,0,0
12.58,13,2,0,0,0
0.0,6,1,1,0,0
124.53,20,1,0,0,0
44.1,3,1,0,1,0
29.37,16,3,0,0,0
1.3,4,0,0,1,0
77.72,11,1,0,0,0
190.48,8,3,0,0,0
316.14,19,4,0,0,0
83.41,12,2,0,0,0
72.25,17,2,0,0,0
8.89,19,0,0,0,0
79.6,8,1,0,0,0
47.8,3,3,0,1,0
93.43,20,1,0,0,0
49.22,7,4,0,0,0
27.48,0,1,1,1,0
9.98,16,0,1,0,0
37.82,8,3,0,0,0
10.16,19,0,0,0,0
19.47,12,2,1,0,0
436.9,1,5,0,1,1
58.72,12,2,0,0,0
75.9,8,1,0,0,0
206.85,19,2,0,0,0
541.91,5,1,0,1,0
87.4,0,0,0,1,0
167.38,4,3,0,1,0
39.59,2,1,0,1,0
36.49,3,3,0,1,0
51.53,0,2,1,1,0
111.63,13,0,0,0,0
114.63,8,3,0,0,0
37.87,23,2,0,1,0
14.3,3,3,0,1,0
100.07,17,1,0,0,0
13.73,13,1,0,0,0
86.39,3,3,1,1,0
118.23,9,1,0,0,0
120.6,2,1,0,1,0
140.03,22,1,0,0,0
206.25,6,0,0,0,0
69.31,9,3,0,0,0
131.03,12,2,0,0,0
96.54,3,1,0,1,0
20.66,17,1,0,0,0
2.6,10,1,1,0,0
33.48,3,2,0,1,0
58.53,23,2,0,1,0
96.0,13,2,0,0,0
189.68,17,3,0,0,0
21.85,7,7,0,0,0
13.42,9,2,0,0,0
330.99,4,4,0,1,0
11.43,22,3,0,0,0
65.1,6,4,0,0,0
88.08,11,2,0,0,0
77.95,2,1,0,1,0
9.0,3,3,0,1,0
5.87,9,2,0,0,0
11.15,3,1,0,1,0
88.09,14,3,0,0,0
78.6,9,5,0,0,0
26.62,20,2,0,0,0
101.55,21,2,0,0,0
171.52,15,3,0,0,0
4.25,14,0,0,0,0
68.94,18,3,0,0,0
116.9,19,1,0,0,0
29.08,18,1,0,0,0
36.78,17,1,0,0,0
95.1,11,3,0,0,0
228.21,15,0,1,0,0
166.03,0,2,1,1,0
87.5,15,1,0,0,0
131.02,1,2,0,1,0
45.39,23,0,0,1,0
102.43,14,4,0,0,0
62.77,6,3,0,0,0
21.06,0,2,1,1,1
120.98,4,6,0,1,0
81.3,9,3,0,0,0
44.41,21,1,0,0,0
242.29,20,1,0,0,0
2.12,3,3,1,1,1
37.95,13,3,0,0,0
5.86,12,4,0,0,0
145.47,0,0,0,1,0
121.1,15,5,0,0,0
40.25,22,3,0,0,0
112.6,8,3,0,0,0
50.41,21,7,0,0,0
141.16,15,1,1,0,0
60.55,18,2,0,0,0
53.15,14,2,0,0,0
272.92,13,3,0,0,0
28.89,19,3,0,0,0
12.83,9,1,0,0,0
87.84,20,2,0,0,0
348.42,11,2,0,0,0
47.46,0,1,0,1,0
6.4,20,1,0,0,0
41.45,16,1,0,0,0
70.51,8,4,0,0,0
17.66,22,1,0,0,0
107.32,18,2,0,0,0
609.66,17,3,0,0,0
60.1,6,2,1,0,0
43.81,8,3,0,0,0
51.2,21,1,0,0,0
12.23,20,4,0,0,0
214.79,11,1,0,0,0
53.58,6,1,1,0,0
48.98,13,2,1,0,0
107.79,14,1,0,0,0
58.35,14,1,0,0,0
104.48,5,1,1,1,0
6.34,20,2,0,0,0
168.05,13,2,0,0,0
282.18,1,1,0,1,1
104.63,7,0,0,0,0
309.15,12,1,0,0,0
16.42,22,2,1,0,0
64.9,5,2,0,1,0
92.08,4,3,0,1,0
87.16,4,1,0,1,0
51.33,0,2,0,1,0
41.26,8,0,0,0,0
13.56,5,4,0,1,0
49.72,19,0,0,0,0
17.75,6,6,0,0,0
132.56,8,1,0,0,0
23.42,4,2,0,1,0
6.04,13,3,0,0,0
80.38,4,3,0,1,0
90.44,7,3,0,0,0
205.5,6,4,0,0,0
86.03,12,5,0,0,0
42.39,12,2,0,0,0
162.46,7,3,0,0,0
77.71,10,4,1,0,0
8.26,17,4,0,0,0
83.44,18,2,0,0,0
238.62,5,3,0,1,0
50.47,21,1,0,0,0
35.14,1,2,0,1,0
15.49,12,2,0,0,0
16.42,22,4,1,0,0
56.7,10,0,0,0,0
90.55,0,6,1,1,1
8.41,23,0,1,1,0
280.62,1,1,0,1,1
140.7,16,1,0,0,0
88.34,7,1,0,0,0
176.28,1,0,0,1,0
8.36,5,1,0,1,0
64.79,21,1,0,0,0
99.45,4,1,0,1,0
176.41,15,3,0,0,0
153.0,7,1,0,0,0
32.44,18,5,0,0,0
282.82,15,4,0,0,0
13.28,12,4,1,0,0
208.05,19,1,0,0,0
353.84,6,3,0,0,0
19.5,15,3,1,0,0
128.04,22,4,0,0,0
4.11,15,0,0,0,0
51.99,11,1,0,0,0
72.63,13,1,0,0,0
86.9,23,0,1,1,0
274.79,17,2,0,0,0
111.55,17,2,0,0,0
65.64,15,3,0,0,0
165.9,19,6,0,0,0
300.64,15,0,0,0,0
2.23,12,1,0,0,0
404.68,8,3,0,0,0
9.01,8,4,0,0,0
168.41,12,2,0,0,0
32.9,3,1,0,1,0
14.18,8,1,0,0,0
57.96,14,3,0,0,0
103.27,13,3,0,0,0
47.96,18,0,0,0,0
5.61,11,0,0,0,0
91.49,20,2,0,0,0
232.69,5,1,0,1,0
48.32,2,3,0,1,0
24.38,21,1,0,0,0
58.44,19,2,0,0,0
4.96,15,2,1,0,0
171.75,19,1,0,0,0
175.07,23,1,0,1,0
88.67,22,2,0,0,0
43.56,16,0,0,0,0
160.84,15,1,0,0,0
80.9,5,1,0,1,0
174.83,7,2,0,0,0
99.82,18,1,0,0,0
153.44,1,1,0,1,0
91.27,13,1,0,0,0
53.47,21,1,0,0,0
316.88,11,3,0,0,0
77.9,16,2,0,0,0
92.91,14,3,0,0,0
24.91,17,1,0,0,0
98.26,15,1,0,0,0
84.77,12,0,0,0,0
20.44,20,1,0,0,0
6.14,16,1,0,0,0
92.72,7,1,0,0,0
144.26,0,1,0,1,0
74.11,2,1,0,1,0
25.72,15,2,0,0,0
109.82,1,3,0,1,0
8.35,14,3,0,0,0
58.31,0,5,0,1,0
17.84,8,1,0,0,0
20.39,15,2,0,0,0
22.6,3,1,0,1,0
48.89,11,0,0,0,0
5.25,0,1,1,1,0
50.72,0,2,0,1,0
71.68,6,0,0,0,0
66.03,17,1,0,0,0
48.25,22,2,0,0,0
182.73,22,2,0,0,0
15.7,14,4,0,0,0
70.46,12,1,0,0,0
6.4,15,2,0,0,0
7.38,6,3,0,0,0
85.3,15,1,0,0,0
83.48,12,1,1,0,0
210.4,13,4,0,0,0
81.62,16,0,0,0,0
321.37,11,0,1,0,1
4.99,23,3,0,1,0
10.31,23,1,0,1,0
4.51,19,3,0,0,0
20.49,12,4,0,0,0
77.93,23,2,0,1,0
103.73,19,1,0,0,0
4.67,14,5,0,0,0
291.82,23,0,0,1,1
184.62,20,1,0,0,0
35.18,3,3,0,1,0
8.03,21,0,0,0,0
18.62,1,0,1,1,0
13.58,17,1,0,0,0
13.16,1,3,1,1,0
73.1,14,2,0,0,0
28.22,18,0,0,0,0
44.34,14,0,0,0,0
455.69,19,3,0,0,0
115.3,9,2,0,0,0
297.56,23,4,0,1,0
15.38,19,2,0,0,0
48.15,10,2,0,0,0
80.91,9,2,1,0,0
7.99,22,1,0,0,0
0.42,4,1,0,1,0
111.0,8,1,0,0,0
102.67,19,2,0,0,0
52.9,18,1,1,0,0
67.26,12,2,0,0,0
53.69,17,0,0,0,0
2.43,16,2,0,0,0
40.85,5,1,0,1,0
19.49,9,2,0,0,0
10.36,1,2,1,1,0
314.01,23,2,0,1,0
91.47,5,4,1,1,0
130.44,20,3,0,0,0
37.89,12,1,0,0,0
49.95,17,2,0,0,0
27.04,6,1,0,0,0
10.2,1,3,0,1,0
19.73,13,3,0,0,0
159.71,4,0,0,1,0
113.18,17,3,0,0,0
79.17,10,2,0,0,0
64.45,9,0,0,0,0
255.66,10,1,0,0,0
7.55,1,5,0,1,0
32.93,14,2,0,0,0
43.07,6,0,0,0,0
152.52,8,3,0,0,0
489.48,4,3,0,1,0
27.53,6,3,0,0,0
207.39,19,2,0,0,0
177.56,1,1,0,1,0
25.45,2,1,0,1,0
50.97,1,2,0,1,0
52.71,20,1,0,0,0
382.68,21,1,0,0,0
19.95,22,3,0,0,0
160.52,18,0,0,0,0
40.68,3,3,0,1,0
131.26,23,0,0,1,0
54.47,19,2,0,0,0
86.36,6,2,0,0,0
178.74,21,0,0,0,0
163.05,6,1,0,0,0
201.31,16,0,0,0,0
6.15,18,3,0,0,0
117.78,21,3,1,0,0
15.08,15,2,0,0,0
53.75,2,2,0,1,0
79.54,14,3,0,0,0
51.54,13,0,0,0,0
73.32,14,1,0,0,0
566.25,13,2,0,0,0
14.53,6,3,0,0,0
112.53,2,0,1,1,1
50.42,16,0,0,0,0
14.27,9,0,0,0,0
17.29,14,1,0,0,0
298.13,5,5,0,1,1
211.69,16,1,0,0,0
237.56,16,3,0,0,0
477.16,13,1,0,0,0
23.36,23,1,0,1,0
43.92,17,2,0,0,0
110.63,4,2,0,1,0
66.13,7,3,0,0,0
54.2,6,0,0,0,0
44.29,22,3,1,0,0
90.09,3,8,0,1,1
85.71,17,2,0,0,0
17.61,4,1,0,1,0
63.82,15,1,0,0,0
80.63,13,2,0,0,0
84.46,18,1,0,0,0
23.59,13,2,0,0,0
135.58,8,4,0,0,0
2.55,5,1,0,1,0
43.82,16,0,0,0,0
151.51,18,2,0,0,0
82.99,11,1,0,0,0
30.27,3,1,0,1,0
118.73,15,3,0,0,0
83.79,10,2,0,0,0
159.08,21,1,0,0,0
132.81,3,2,0,1,0
94.19,16,2,0,0,0
66.98,7,1,0,0,0
14.29,13,4,0,0,0
30.29,1,3,0,1,0
54.32,10,3,0,0,0
91.45,10,1,0,0,0
72.09,23,1,0,1,0
33.99,21,0,0,0,0
0.65,23,5,1,1,1
68.57,5,0,0,1,0
33.63,20,1,1,0,0
132.65,20,2,0,0,0
2.42,13,0,0,0,0
87.91,9,2,0,0,0
283.83,7,2,0,0,0
19.17,6,1,0,0,0
63.8,7,2,0,0,0
9.59,7,1,0,0,0
98.26,22,0,0,0,0
79.97,1,1,0,1,0
52.32,15,0,0,0,0
73.68,8,3,0,0,0
226.89,12,2,0,0,0
21.85,22,3,0,0,0
2.28,11,6,1,0,0
197.81,21,1,0,0,0
86.07,16,0,0,0,0
221.33,1,0,0,1,0
90.87,12,1,0,0,0
166.16,0,0,0,1,0
56.15,18,3,0,0,0
138.57,10,2,0,0,0
244.23,4,1,0,1,0
84.89,0,1,0,1,0
19.94,19,1,0,0,0
31.31,12,0,0,0,0
22.15,7,1,0,0,0
28.35,5,3,0,1,0
36.59,16,3,0,0,0
81.0,11,1,0,0,0
88.67,0,4,0,1,0
55.6,2,3,0,1,0
95.56,13,0,0,0,0
8.51,7,2,0,0,0
9.19,10,3,0,0,0
18.85,13,3,0,0,0
73.0,7,3,0,0,0
24.08,2,2,0,1,0
33.31,6,1,0,0,0
51.13,18,2,0,0,0
167.06,3,1,0,1,0
1.4,15,3,0,0,0
104.8,12,1,1,0,0
110.53,19,4,0,0,0
160.27,18,0,0,0,0
269.94,4,1,0,1,0
2.03,22,2,0,0,0
16.7,4,5,0,1,1
217.31,19,1,0,0,0
61.34,23,1,0,1,0
83.15,3,0,0,1,0
108.78,1,0,1,1,0
113.65,12,0,0,0,0
268.44,15,2,1,0,0
579.24,21,1,0,0,0
127.35,1,1,0,1,0
33.86,18,1,0,0,0
211.82,16,1,1,0,0
5.05,4,6,1,1,1
26.28,17,2,0,0,0
227.68,22,3,0,0,0
29.6,20,3,1,0,0
24.93,17,3,0,0,0
14.86,7,4,0,0,0
195.98,14,1,0,0,0
69.33,12,3,0,0,0
112.36,12,3,0,0,0
27.32,15,1,0,0,0
141.9,21,2,0,0,0
142.71,19,2,0,0,0
37.48,12,0,0,0,0
52.88,19,3,0,0,0
23.53,1,3,0,1,0
375.34,2,4,1,1,1
103.73,14,2,0,0,0
272.64,22,1,0,0,0
36.15,18,3,0,0,0
152.28,12,2,0,0,0
145.18,4,4,0,1,0
117.65,21,0,0,0,0
337.08,5,4,0,1,0
50.01,13,4,0,0,0
14.01,3,2,0,1,0
111.39,21,2,0,0,0
130.68,18,2,0,0,0
85.58,22,1,0,0,0
23.17,6,3,0,0,0
70.21,3,2,0,1,0
37.42,1,2,0,1,0
55.77,6,3,0,0,0
103.63,2,5,0,1,0
136.73,14,2,0,0,0
26.43,0,2,0,1,0
51.97,1,5,0,1,0
31.36,9,4,0,0,0
22.14,15,2,0,0,0
152.96,14,0,0,0,0
239.97,23,1,0,1,0
46.24,14,4,0,0,0
139.14,13,1,0,0,0
227.3,21,2,0,0,0
187.16,13,1,0,0,0
20.19,5,4,0,1,0
313.02,13,4,0,0,0
47.27,16,3,1,0,0
41.44,17,1,0,0,0
6.45,19,0,0,0,0
66.59,18,1,0,0,0
11.54,16,1,0,0,0
28.57,15,0,0,0,0
38.12,7,0,0,0,0
165.46,6,0,0,0,0
208.34,19,1,0,0,0
36.02,11,1,0,0,0
195.69,8,1,0,0,0
194.65,13,5,0,0,0
144.67,19,3,1,0,0
15.86,0,6,0,1,1
117.22,9,1,0,0,0
290.09,16,0,0,0,0
114.74,16,0,0,0,0
40.29,16,2,0,0,0
69.43,3,3,0,1,0
103.77,16,3,0,0,0
71.45,17,1,0,0,0
12.78,19,2,0,0,0
37.41,22,3,0,0,0
162.15,1,2,0,1,0
197.63,7,4,0,0,0
14.77,12,1,0,0,0
304.46,22,4,0,0,0
39.87,21,1,0,0,0
108.56,19,0,0,0,0
139.36,21,6,0,0,0
167.1,14,1,0,0,0
291.41,19,4,0,0,0
37.53,22,3,0,0,0
195.55,8,4,0,0,0
14.12,2,2,0,1,0
122.09,2,5,1,1,1
135.47,1,4,0,1,0
113.23,0,2,0,1,0
29.08,13,3,0,0,0
206.39,16,1,0,0,0
18.5,12,1,0,0,0
5.51,18,4,0,0,0
126.4,22,2,0,0,0
64.53,14,2,1,0,0
189.11,13,3,1,0,0
48.35,1,2,0,1,0
18.43,6,1,0,0,0
181.06,16,2,0,0,0
79.61,17,3,0,0,0
20.97,5,2,0,1,0
127.43,20,3,0,0,0
71.56,7,1,1,0,0
92.71,1,1,0,1,0
61.79,0,2,0,1,0
176.44,15,4,0,0,0
176.94,6,2,0,0,0
123.58,21,1,0,0,0
11.14,23,4,0,1,0
182.54,10,1,0,0,0
111.17,14,4,0,0,0
119.41,12,0,0,0,0
45.1,23,2,0,1,0
211.43,1,2,0,1,0
129.23,13,3,0,0,0
11.94,23,1,0,1,0
52.39,5,0,0,1,0
217.49,8,2,0,0,0
4.83,6,3,0,0,0
325.49,17,1,0,0,0
113.68,23,1,0,1,0
99.8,8,1,0,0,0
31.55,22,3,0,0,0
28.61,3,1,0,1,0
284.83,8,3,0,0,0
35.42,3,2,0,1,0
149.39,11,1,0,0,0
49.94,3,2,0,1,0
15.0,23,2,0,1,0
1.08,19,1,1,0,0
78.58,13,1,0,0,0
372.05,23,1,0,1,0
46.07,23,1,1,1,0
44.19,6,1,0,0,0
42.17,12,1,0,0,0
73.51,21,2,0,0,0
58.1,7,3,0,0,0
211.96,22,4,0,0,0
70.43,4,0,0,1,0
70.88,11,3,0,0,0
14.89,12,1,0,0,0
405.93,19,2,0,0,0
28.76,13,1,0,0,0
7.62,17,4,1,0,0
108.81,23,0,0,1,0
90.48,19,1,0,0,0
53.64,3,1,0,1,0
54.85,20,0,0,0,0
153.74,17,1,0,0,0
21.78,6,0,0,0,0
171.62,14,0,0,0,0
104.62,20,0,1,0,0
54.3,5,2,0,1,0
61.25,15,2,0,0,0
29.66,19,2,0,0,0
139.48,23,2,0,1,0
71.92,7,1,0,0,0
38.69,20,2,0,0,0
90.65,15,1,0,0,0
545.72,21,2,0,0,0
57.14,15,3,0,0,0
253.44,2,3,0,1,0
42.31,16,0,0,0,0
5.63,8,3,0,0,0
22.85,2,0,1,1,0
54.25,19,1,1,0,0
24.8,6,3,1,0,0
0.02,17,1,0,0,0
246.51,11,0,0,0,0
185.71,18,1,1,0,0
135.59,15,5,1,0,0
18.37,21,1,0,0,0
12.82,23,4,0,1,0
7.0,16,2,0,0,0
128.75,19,1,1,0,0
264.24,14,4,0,0,0
56.31,0,0,0,1,0
12.69,1,4,0,1,0
71.82,7,5,0,0,0
42.9,21,0,0,0,0
46.97,1,0,0,1,0
97.11,18,0,0,0,0
126.84,8,1,0,0,0
11.72,8,3,0,0,0
3.62,12,1,0,0,0
517.26,5,3,0,1,1
26.49,14,1,0,0,0
5.53,18,3,0,0,0
21.06,20,2,0,0,0
3.97,14,3,1,0,0
49.73,17,1,0,0,0
162.15,6,0,0,0,0
41.74,10,1,0,0,0
58.73,7,1,0,0,0
112.57,5,5,1,1,1
71.11,7,2,0,0,0
197.65,1,1,0,1,0
201.02,18,2,0,0,0
1.0,15,4,0,0,0
150.53,6,4,0,0,0
61.75,9,0,1,0,0
449.55,11,0,0,0,0
66.02,16,2,0,0,0
433.48,6,2,0,0,0
140.47,21,2,0,0,0
28.58,7,0,0,0,0
77.3,6,2,0,0,0
484.54,3,2,0,1,0
194.86,2,2,0,1,0
10.24,18,1,1,0,0
122.54,14,1,0,0,0
42.4,3,3,0,1,0
0.7,8,1,0,0,0
51.66,12,3,0,0,0
26.76,17,2,0,0,0
170.85,20,3,0,0,0
41.15,15,1,0,0,0
175.75,0,1,0,1,0
0.06,3,2,1,1,0
36.79,17,1,0,0,0
27.6,7,1,0,0,0
26.6,19,2,0,0,0
7.06,15,1,0,0,0
20.72,20,1,0,0,0
81.09,10,2,1,0,0
34.44,19,1,0,0,0
54.02,20,4,0,0,0
47.3,20,2,0,0,0
208.67,20,1,1,0,0
235.7,18,7,0,0,0
67.92,22,0,0,0,0
40.07,18,2,0,0,0
11.29,17,3,0,0,0
306.62,18,1,0,0,0
6.21,10,2,1,0,0
35.33,2,1,1,1,0
35.39,7,3,0,0,0
38.63,19,2,0,0,0
17.95,18,0,0,0,0
152.86,9,1,0,0,0
13.07,15,2,0,0,0
100.76,4,1,0,1,0
13.22,19,3,0,0,0
7.31,8,1,0,0,0
240.16,7,3,0,0,0
21.09,10,2,0,0,0
172.18,15,1,0,0,0
78.66,6,2,0,0,0
8.11,14,1,0,0,0
311.11,23,2,1,1,1
28.36,20,0,0,0,0
196.36,19,4,0,0,0
18.49,22,0,0,0,0
192.38,16,0,0,0,0
1.33,5,5,0,1,0
71.7,14,1,0,0,0
146.73,7,1,0,0,0
273.02,6,1,0,0,0
239.91,1,5,0,1,1
171.27,12,0,0,0,0
219.1,22,1,0,0,0
22.22,5,1,0,1,0
33.43,4,2,0,1,0
34.1,19,2,1,0,0
47.33,0,4,0,1,0
49.98,17,0,0,0,0
78.65,14,0,0,0,0
17.42,22,3,0,0,0
117.52,9,2,0,0,0
18.34,2,2,1,1,0
37.15,4,2,0,1,0
69.99,23,1,0,1,0
159.18,12,3,0,0,0
134.5,7,1,0,0,0
103.71,21,1,0,0,0
16.93,20,1,1,0,0
79.2,1,1,0,1,0
9.15,8,4,0,0,0
47.38,16,1,0,0,0
53.36,17,3,0,0,0
4.06,12,3,0,0,0
32.02,0,1,0,1,0
311.56,11,3,1,0,0
307.12,19,1,1,0,0
43.44,19,3,0,0,0
4.41,20,1,0,0,0
19.73,4,0,0,1,0
49.79,7,1,0,0,0
295.23,14,1,0,0,0
15.22,2,1,0,1,0
144.19,5,3,1,1,0
11.51,12,3,0,0,0
397.7,11,1,0,0,0
48.06,18,2,0,0,0
149.27,17,3,0,0,0
41.94,23,0,0,1,0
98.8,0,2,0,1,0
21.32,6,1,0,0,0
15.78,11,5,0,0,0
278.17,9,2,1,0,0
249.67,11,2,0,0,0
218.45,10,0,1,0,0
98.2,3,1,0,1,0
165.17,18,1,0,0,0
7.15,5,1,0,1,0
40.77,8,2,0,0,0
37.64,19,3,0,0,0
100.96,9,3,1,0,0
44.0,4,0,0,1,0
16.08,12,1,0,0,0
90.75,8,0,1,0,0
168.41,1,0,0,1,0
48.15,17,1,0,0,0
14.19,20,0,0,0,0
21.9,0,1,0,1,0
27.11,23,4,0,1,0
35.65,20,3,0,0,0
102.94,11,3,1,0,0
91.87,9,1,0,0,0
119.1,1,1,0,1,0
45.02,8,3,0,0,0
173.73,1,1,0,1,0
22.83,22,1,0,0,0
63.31,23,2,0,1,0
161.41,21,2,0,0,0
19.86,13,2,0,0,0
11.64,10,4,0,0,0
215.14,22,4,0,0,0
42.0,10,3,0,0,0
115.16,16,1,0,0,0
2.57,3,2,0,1,0
117.13,12,2,0,0,0
37.99,6,2,0,0,0
5.74,15,3,0,0,0
94.11,0,3,0,1,0
27.55,12,4,0,0,0
48.91,0,2,0,1,0
8.4,10,1,0,0,0
15.92,5,1,0,1,0
35.38,19,0,0,0,0
9.4,2,2,0,1,0
241.72,11,2,0,0,0
0.61,4,4,0,1,0
66.14,8,2,0,0,0
13.15,11,2,0,0,0
36.77,9,3,0,0,0
260.45,18,5,0,0,0
17.64,4,1,0,1,0
337.65,4,1,0,1,0
23.04,8,3,0,0,0
135.31,19,3,0,0,0
79.12,16,3,0,0,0
215.83,9,1,1,0,0
80.74,20,5,1,0,0
76.48,0,2,0,1,0
21.75,21,3,0,0,0
18.18,15,2,0,0,0
248.28,14,1,0,0,0
39.73,22,2,0,0,0
46.53,16,2,0,0,0
142.64,19,2,0,0,0
41.37,12,0,0,0,0
303.79,0,1,0,1,0
133.91,7,2,1,0,0
90.99,4,2,0,1,0
212.78,5,1,0,1,0
5.09,22,0,0,0,0
29.71,19,0,0,0,0
62.56,13,1,0,0,0
25.74,21,0,0,0,0
136.22,22,1,0,0,0
251.59,10,0,0,0,0
55.12,5,1,1,1,0
41.88,10,1,0,0,0
325.84,12,3,0,0,0
58.85,11,2,0,0,0
67.15,21,1,0,0,0
43.33,1,3,0,1,0
240.29,20,1,0,0,0
84.15,2,1,0,1,0
143.62,22,0,0,0,0
167.03,3,2,0,1,0
41.83,16,2,0,0,0
56.86,21,3,0,0,0
188.7,5,1,0,1,0
45.14,6,1,0,0,0
157.96,14,2,0,0,0
283.01,10,1,0,0,0
97.61,23,1,0,1,0
135.34,2,2,0,1,0
163.53,5,2,0,1,0
186.46,1,1,0,1,0
50.26,13,2,0,0,0
5.26,8,3,0,0,0
51.4,17,3,0,0,0
112.01,18,6,0,0,0
59.85,11,2,0,0,0
138.22,12,4,0,0,0
44.16,11,2,0,0,0
100.72,11,2,0,0,0
20.63,17,0,0,0,0
138.38,8,2,0,0,0
78.9,16,3,0,0,0
22.82,20,1,1,0,0
34.52,15,0,0,0,0
138.07,16,0,0,0,0
65.89,20,1,0,0,0
24.34,23,0,0,1,0
341.95,7,0,0,0,0
125.57,10,2,0,0,0
314.97,23,2,0,1,0
55.71,1,0,0,1,0
64.45,7,0,0,0,0
228.23,11,2,0,0,0
74.45,20,0,0,0,0
122.85,0,3,0,1,0
29.06,22,1,0,0,0
59.19,12,2,0,0,0
13.18,21,2,0,0,0
23.06,20,0,0,0,0
0.09,16,3,0,0,0
4.01,13,0,0,0,0
378.47,13,3,0,0,0
27.75,15,1,0,0,0
108.86,16,2,0,0,0
182.7,5,2,0,1,0
80.0,6,0,0,0,0
16.62,0,1,0,1,0
130.24,14,2,0,0,0
91.69,19,4,1,0,0
